2025-05-24 17:44:42 | INFO     | src.utils.logging_config:setup_logging:35 - Logging configured successfully
2025-05-24 17:44:42 | INFO     | src.utils.logging_config:setup_logging:35 - Logging configured successfully
2025-05-24 17:44:42 | INFO     | src.utils.logging_config:setup_logging:35 - Logging configured successfully
2025-05-24 17:44:42 | INFO     | __main__:<module>:16 - Starting CalPERS Multi-Agent Assistant
2025-05-24 17:44:42 | INFO     | __main__:<module>:16 - Starting CalPERS Multi-Agent Assistant
2025-05-24 17:44:42 | INFO     | __main__:<module>:16 - Starting CalPERS Multi-Agent Assistant
2025-05-24 17:44:42 | INFO     | __main__:<module>:16 - Starting CalPERS Multi-Agent Assistant
2025-05-24 17:44:42 | INFO     | src.utils.logging_config:setup_logging:35 - Logging configured successfully
2025-05-24 17:44:42 | INFO     | src.utils.logging_config:setup_logging:35 - Logging configured successfully
2025-05-24 17:44:42 | INFO     | src.utils.logging_config:setup_logging:35 - Logging configured successfully
2025-05-24 17:44:42 | ERROR    | src.utils.config:load_config:34 - Missing required environment variables: IBM_API_KEY, IBM_URL, IBM_PROJECT_ID
2025-05-24 17:44:42 | ERROR    | src.utils.config:load_config:34 - Missing required environment variables: IBM_API_KEY, IBM_URL, IBM_PROJECT_ID
2025-05-24 17:44:42 | ERROR    | src.utils.config:load_config:34 - Missing required environment variables: IBM_API_KEY, IBM_URL, IBM_PROJECT_ID
2025-05-24 17:44:42 | ERROR    | src.utils.config:load_config:34 - Missing required environment variables: IBM_API_KEY, IBM_URL, IBM_PROJECT_ID
2025-05-24 17:44:42 | ERROR    | src.utils.config:load_config:34 - Missing required environment variables: IBM_API_KEY, IBM_URL, IBM_PROJECT_ID
2025-05-24 17:44:42 | INFO     | __main__:<module>:16 - Starting CalPERS Multi-Agent Assistant
2025-05-24 17:44:42 | INFO     | __main__:<module>:16 - Starting CalPERS Multi-Agent Assistant
2025-05-24 17:44:42 | ERROR    | src.utils.config:load_config:34 - Missing required environment variables: IBM_API_KEY, IBM_URL, IBM_PROJECT_ID
2025-05-24 17:44:42 | INFO     | __main__:<module>:16 - Starting CalPERS Multi-Agent Assistant
2025-05-24 17:44:42 | ERROR    | src.utils.config:load_config:34 - Missing required environment variables: IBM_API_KEY, IBM_URL, IBM_PROJECT_ID
2025-05-24 17:44:42 | ERROR    | src.utils.config:load_config:34 - Missing required environment variables: IBM_API_KEY, IBM_URL, IBM_PROJECT_ID
2025-05-24 17:44:42 | ERROR    | src.utils.config:load_config:34 - Missing required environment variables: IBM_API_KEY, IBM_URL, IBM_PROJECT_ID
